Timestamp,Distance (cm)
1722231064.186145,996.05
1722231064.345963,996.05
1722231064.5052521,995.98
1722231064.664901,996.01
1722231064.824068,995.98
1722231064.983617,995.98
1722231065.143445,995.89
1722231065.302815,995.88
1722231065.462004,995.89
1722231065.621703,995.93
1722231065.78159,995.93
1722231065.940788,995.93
1722231066.10054,995.95
1722231066.259701,996.0
1722231066.419379,995.89
1722231066.5788631,995.93
1722231066.738445,995.93
1722231066.898043,995.98
1722231067.0573409,995.88
1722231067.216523,996.0
1722231067.37623,995.96
1722231067.53558,995.98
1722231067.695122,996.0
1722231067.854697,995.96
1722231068.014171,995.93
1722231068.173742,995.93
1722231068.333208,996.03
1722231068.492874,996.0
1722231068.652243,995.98
1722231068.811889,995.95
1722231068.927336,256.17
1722231069.0867488,995.93
1722231069.2462752,995.83
1722231069.405767,996.01
1722231069.56569,995.93
1722231069.7247832,996.0
1722231069.884232,995.88
1722231070.043829,995.98
1722231070.20335,995.88
1722231070.362763,995.89
1722231070.478129,253.32
1722231070.6376681,996.0
1722231070.797347,996.03
1722231070.912593,252.06
1722231071.0722282,995.96
1722231071.231443,995.89
1722231071.39092,995.98
1722231071.552256,995.88
1722231071.710102,996.0
1722231071.8255548,252.04
1722231071.9849532,995.91
1722231072.144405,996.06
1722231072.304092,996.03
1722231072.4635122,995.98
1722231072.6232839,995.91
1722231072.782419,995.91
1722231072.9417868,995.93
1722231073.0575218,255.43
1722231073.2169988,995.95
1722231073.3327732,257.09
1722231073.492366,995.98
1722231073.6074681,251.62
1722231073.7669592,995.93
1722231073.926602,995.93
1722231074.041983,252.09
1722231074.201328,995.88
1722231074.3610308,995.89
1722231074.5203562,995.91
1722231074.6799629,995.88
1722231074.8393679,995.84
1722231074.998948,995.95
1722231075.158456,995.93
1722231075.317915,995.98
1722231075.433533,256.24
1722231075.549016,256.29
1722231075.708731,995.98
1722231075.868246,996.05
1722231076.0276759,995.96
1722231076.1872241,995.93
1722231076.302516,257.14
1722231076.462303,995.88
1722231076.5776498,252.55
1722231076.73724,995.95
1722231076.8966699,995.93
1722231077.056274,995.95
1722231077.2157922,996.03
1722231077.375283,996.03
1722231077.534723,996.01
1722231077.694325,996.05
1722231077.853775,995.98
1722231078.013172,995.96
1722231078.173385,996.01
1722231078.3322802,995.96
1722231078.4916952,995.98
1722231078.651097,995.91
1722231078.811538,995.96
1722231078.970186,995.93
1722231079.129584,995.91
1722231079.245006,253.38
1722231079.404564,996.01
1722231079.5640252,995.81
1722231079.679712,254.68
1722231079.839076,995.89
1722231079.954646,253.4
1722231080.11406,996.05
1722231080.273459,995.91
1722231080.433001,995.89
1722231080.59265,995.89
1722231080.75211,995.93
1722231080.911568,995.95
1722231081.071073,995.93
1722231081.2306602,995.93
1722231081.3899279,995.98
1722231081.549289,995.91
1722231081.664908,252.94
1722231081.824502,995.84
1722231081.9839518,995.89
1722231082.143229,995.88
1722231082.30304,995.88
1722231082.462357,995.83
1722231082.6220741,995.84
1722231082.7815738,995.88
1722231082.9410791,995.95
1722231083.1004758,995.83
1722231083.260179,995.81
1722231083.419459,995.91
1722231083.579065,995.84
1722231083.7385,995.95
1722231083.8980532,995.95
1722231084.0574222,995.89
1722231084.216995,995.84
1722231084.332382,254.13
1722231084.492024,995.84
1722231084.651526,995.84
1722231084.8119419,995.89
1722231084.970437,995.84
1722231085.129962,995.86
1722231085.289292,995.86
1722231085.448979,995.93
1722231085.6084979,995.91
1722231085.767982,995.84
1722231085.883307,252.02
1722231086.042868,995.98
1722231086.2022688,995.93
1722231086.3619552,995.91
1722231086.521363,995.88
1722231086.637195,252.02
1722231086.796245,995.89
1722231086.956162,995.95
1722231087.1152651,995.84
1722231087.230548,252.87
1722231087.346036,252.45
1722231087.505544,995.84
1722231087.664871,995.88
1722231087.8244941,995.86
1722231087.984069,995.95
1722231088.143626,995.93
1722231088.3028421,995.89
1722231088.462395,995.95
1722231088.621983,996.0
1722231088.781452,995.95
1722231088.8968089,252.02
1722231089.056339,995.89
1722231089.215734,995.95
1722231089.375326,995.95
1722231089.4910321,252.45
1722231089.650669,995.91
1722231089.809653,995.83
1722231089.9693,995.88
1722231090.128766,995.96
1722231090.28815,995.89
1722231090.4036102,252.42
1722231090.5630772,995.81
1722231090.722292,995.95
1722231090.8820758,995.84
1722231091.041528,995.98
1722231091.2012942,995.74
1722231091.360254,995.96
1722231091.5201,995.76
1722231091.635247,251.62
1722231091.794969,995.89
1722231091.9542668,995.88
1722231092.1136699,995.95
1722231092.273217,995.95
1722231092.3884501,252.48
1722231092.548255,995.95
1722231092.707677,995.98
1722231092.867392,995.98
1722231093.026956,995.98
1722231093.1864161,995.83
1722231093.34578,995.95
1722231093.505258,995.95
1722231093.6205812,251.63
1722231093.7359638,253.33
1722231093.895709,995.96
1722231094.055176,995.89
1722231094.2144399,995.91
1722231094.373864,995.89
1722231094.5332952,995.89
1722231094.694737,995.89
1722231094.852333,995.88
1722231095.011928,995.81
1722231095.171365,995.84
1722231095.286643,251.6
1722231095.402084,251.6
1722231095.518241,252.86
1722231095.676998,995.88
1722231095.792278,251.6
1722231095.907665,252.04
1722231096.023134,253.28
1722231096.138666,252.47
1722231096.298142,995.79
1722231096.458169,995.98
1722231096.6170418,995.88
1722231096.7764962,995.78
1722231096.936055,995.79
1722231097.0955572,995.78
1722231097.255069,995.83
1722231097.414589,995.83
1722231097.5740001,995.81
1722231097.733564,995.89
1722231097.8929589,995.81
1722231098.052542,995.84
1722231098.212097,995.84
1722231098.3713632,995.89
1722231098.531022,995.72
1722231098.690419,995.91
1722231098.805871,253.95
1722231098.965425,995.89
1722231099.124901,995.84
1722231099.284308,996.0
1722231099.4439628,995.81
1722231099.603224,995.88
1722231099.76292,995.72
1722231099.9224188,995.89
1722231100.0378292,251.62
1722231100.1971478,995.93
1722231100.3125918,254.17
1722231100.4280808,251.19
1722231100.543186,251.62
1722231100.6585238,251.18
1722231100.818246,995.95
1722231100.97782,995.86
1722231101.137177,995.91
1722231101.296563,995.98
1722231101.456037,995.88
1722231101.615563,996.0
1722231101.77526,995.95
1722231101.9347572,996.0
1722231102.09433,995.89
1722231102.253788,995.95
1722231102.413137,995.84
1722231102.5728111,995.95
1722231102.7322938,995.83
1722231102.891551,995.86
1722231103.051127,995.84
1722231103.210669,995.79
1722231103.370257,995.93
1722231103.532688,995.91
1722231103.6890838,996.01
1722231103.848525,996.0
1722231104.0081,995.96
1722231104.167944,995.91
1722231104.3272462,995.84
1722231104.486593,995.93
1722231104.6462998,995.88
1722231104.805421,995.83
1722231104.965215,995.88
1722231105.080539,253.33
1722231105.195942,253.32
1722231105.311281,251.62
1722231105.470655,995.81
1722231105.630275,995.83
1722231105.745491,252.02
1722231105.905065,995.86
1722231106.064729,995.89
1722231106.224424,995.91
1722231106.383606,995.88
1722231106.543009,995.93
1722231106.703088,995.88
1722231106.8619561,995.89
1722231107.0221398,995.93
1722231107.181174,995.88
1722231107.340744,995.93
1722231107.500041,995.91
1722231107.6595368,995.88
1722231107.818974,995.88
1722231107.978622,995.83
1722231108.137882,995.81
1722231108.2975411,995.81
1722231108.457,995.89
1722231108.616509,995.89
1722231108.776223,995.84
1722231108.935634,995.88
1722231109.050868,251.6
1722231109.210434,995.79
1722231109.3258061,252.89
1722231109.485177,995.86
1722231109.644717,995.79
1722231109.804291,995.88
1722231109.963845,995.84
1722231110.123209,995.86
1722231110.2827551,995.81
1722231110.442414,995.84
1722231110.601546,995.78
1722231110.761472,995.84
1722231110.9210932,995.83
1722231111.08019,995.88
1722231111.2395751,995.84
1722231111.355158,253.3
1722231111.5147278,995.89
1722231111.674249,995.88
1722231111.833754,995.84
1722231111.993199,995.91
1722231112.1527941,995.72
1722231112.312216,995.76
1722231112.471669,995.66
1722231112.631244,995.81
1722231112.790723,995.78
1722231112.9502048,995.88
1722231113.10975,995.71
1722231113.269081,995.91
1722231113.428566,995.79
1722231113.5881689,995.91
1722231113.747634,995.79
1722231113.907218,995.95
1722231114.066633,995.88
1722231114.2262368,995.83
1722231114.3414788,253.28
1722231114.4568021,251.62
1722231114.616368,995.83
1722231114.731761,252.47
1722231114.891343,995.84
1722231115.0508642,995.84
1722231115.2103271,996.0
1722231115.325748,254.17
1722231115.485226,995.86
1722231115.644829,996.0
1722231115.804246,995.93
1722231115.9637692,995.86
1722231116.123502,995.84
1722231116.2827652,995.93
1722231116.442292,995.84
1722231116.601693,995.91
1722231116.761137,995.81
1722231116.920775,995.84
1722231117.0802681,995.84
1722231117.239888,995.86
1722231117.399143,995.88
1722231117.514587,252.13
1722231117.6299038,252.02
1722231117.789477,995.83
1722231117.948873,995.86
1722231118.1081998,995.89
1722231118.2677639,995.83
1722231118.427336,995.81
1722231118.5869162,995.89
1722231118.7465,995.88
1722231118.907105,995.84
1722231119.065377,995.91
1722231119.22481,995.88
1722231119.384536,995.86
1722231119.5438662,995.96
1722231119.703582,995.91
1722231119.862695,995.84
1722231120.022314,995.88
1722231120.18182,995.84
1722231120.341362,995.89
1722231120.500837,995.84
1722231120.6604931,995.86
1722231120.819934,995.84
1722231120.9791958,995.79
1722231121.138732,995.89
1722231121.298215,995.91
1722231121.457618,995.84
1722231121.617217,995.88
1722231121.776744,995.89
1722231121.936367,995.86
1722231122.095746,995.84
1722231122.25514,995.98
1722231122.414738,995.81
1722231122.5742788,995.81
1722231122.733717,995.79
1722231122.893087,995.83
1722231123.052926,995.88
1722231123.2121332,995.84
1722231123.37165,995.83
1722231123.531303,995.76
1722231123.6908002,995.79
1722231123.8502479,995.79
1722231124.009686,995.78
1722231124.169357,995.84
1722231124.284687,251.18
1722231124.444206,995.83
1722231124.6036448,995.84
1722231124.71906,252.01
1722231124.878601,995.72
1722231125.038272,995.89
1722231125.197571,995.79
1722231125.356891,995.89
1722231125.516618,995.74
1722231125.676042,995.89
1722231125.79129,251.55
1722231125.9067671,252.82
1722231126.0220668,251.51
1722231126.181675,995.86
1722231126.2971258,255.68
1722231126.456701,995.95
1722231126.616141,995.86
1722231126.775599,995.89
1722231126.935099,995.91
1722231127.094688,995.86
1722231127.254226,995.86
1722231127.4136279,995.84
1722231127.573112,995.88
1722231127.7324579,995.91
1722231127.892076,995.88
1722231128.0516381,995.96
1722231128.211123,995.88
1722231128.370665,995.81
1722231128.530161,995.88
1722231128.689613,995.79
1722231128.849056,995.84
1722231129.008597,995.93
1722231129.1680691,995.83
1722231129.327449,995.83
1722231129.486985,995.89
1722231129.602425,252.71
1722231129.761941,995.91
1722231129.877284,251.41
1722231130.0368462,995.95
1722231130.1963189,995.96
1722231130.3557959,995.98
1722231130.5154061,995.89
1722231130.6305149,251.46
1722231130.790145,995.98
1722231130.8970299,102.73
1722231131.056066,995.95
1722231131.215662,995.89
1722231131.330954,251.53
1722231131.4462788,251.97
1722231131.6059148,995.98
1722231131.7652721,995.98
1722231131.924808,995.93
1722231132.08427,995.98
1722231132.243644,996.01
1722231132.403332,995.93
1722231132.5631511,995.95
1722231132.722293,995.88
1722231132.881516,995.91
1722231133.0412102,995.88
1722231133.200765,995.86
1722231133.3603048,995.83
1722231133.5197718,995.81
1722231133.681961,995.86
1722231133.787306,30.89
1722231133.888672,29.31
1722231134.0430899,995.93
1722231134.2026088,995.96
1722231134.3626082,995.95
1722231134.521709,995.86
1722231134.68124,996.0
1722231134.8407161,995.93
1722231135.0001972,995.91
1722231135.159759,995.86
1722231135.319224,995.95
1722231135.478631,995.83
1722231135.63818,995.91
1722231135.753639,255.71
1722231135.913273,995.83
1722231136.072656,995.83
1722231136.2322729,995.89
1722231136.391793,995.88
1722231136.551323,995.86
1722231136.7107031,995.88
1722231136.870262,995.91
1722231137.0297542,995.88
1722231137.18924,995.89
1722231137.348675,995.91
1722231137.5082939,996.03
1722231137.667694,995.95
1722231137.8272262,995.95
1722231137.986748,995.89
1722231138.146237,995.91
1722231138.305739,995.95
1722231138.4210188,251.21
1722231138.580548,995.91
1722231138.740083,995.93
1722231138.8553002,253.32
1722231139.0150259,995.81
1722231139.174618,995.91
1722231139.3340092,995.91
1722231139.4493692,251.21
1722231139.609493,995.93
1722231139.768221,995.88
1722231139.9278898,995.96
1722231140.0873559,995.93
1722231140.246928,995.89
1722231140.406378,996.0
1722231140.56588,995.84
1722231140.725322,995.93
1722231140.884851,996.0
1722231141.04437,995.93
1722231141.203824,995.86
1722231141.363308,995.89
1722231141.5227652,995.93
1722231141.682246,995.95
1722231141.8418171,995.89
1722231142.001256,995.89
1722231142.1607869,995.89
1722231142.320313,995.79
1722231142.479799,995.93
1722231142.639263,995.84
1722231142.7987561,995.95
1722231142.914426,255.32
1722231143.073786,995.86
1722231143.233196,995.86
1722231143.392658,995.91
1722231143.552201,995.96
1722231143.711752,995.88
1722231143.871261,995.93
1722231144.030736,995.89
1722231144.1901681,995.93
1722231144.3501492,995.88
1722231144.509272,995.84
1722231144.668797,995.84
1722231144.7840881,251.6
1722231144.943769,995.88
1722231145.103219,995.86
1722231145.263275,995.91
1722231145.422063,995.91
1722231145.5815418,995.89
1722231145.696919,255.76
